fam_id,gene_name,dn,ds
Fam_59260,GUT_GENOME010807_00813,0.004925,0.06355
Fam_217771,GUT_GENOME093274_00381,0.00795,0.0328
Fam_53879,GUT_GENOME011177_00660,0.0211214,0.120257
Fam_325987,GUT_GENOME192221_01932,0.0284,0.0231
Fam_536024,GUT_GENOME206540_02700,0.0122,0.0836
Fam_179116,GUT_GENOME225483_00511,0.008485,0.0265062
Fam_480458,GUT_GENOME160352_00742,0.00342444,0.0283356
Fam_529454,GUT_GENOME090876_01905,0.008325,0.055125
Fam_119415,GUT_GENOME220692_01534,0.0133333,0.0150667
Fam_593467,GUT_GENOME162708_01114,0.0185,0.0547
Fam_367781,GUT_GENOME181663_00855,0.0532636,0.147427
Fam_317647,GUT_GENOME109306_00512,0.03032,0.04446
Fam_45405,GUT_GENOME089827_01520,0.0094,0.08344
Fam_236115,GUT_GENOME213511_00356,0.03585,0.0219
Fam_515917,GUT_GENOME044229_00571,0.0047,0.0114
Fam_568120,GUT_GENOME101407_01708,0.0381,0.1205
Fam_210270,GUT_GENOME256064_01060,0.108436,0.110843
Fam_498708,GUT_GENOME095237_01000,0.0074,0.0152
Fam_382558,GUT_GENOME083005_00643,0.0067,0.0561
Fam_387077,GUT_GENOME118258_00052,0.0739,0.0787
Fam_145166,GUT_GENOME158479_02302,0.0549,0.0657
Fam_41320,GUT_GENOME057533_00538,0.2296,0.6006
Fam_46908,GUT_GENOME052130_00619,0,0.0545
Fam_201751,GUT_GENOME226493_01870,0.14461,0.0889774
Fam_93158,GUT_GENOME235546_00353,0.0429333,0.05184
Fam_11938,GUT_GENOME095596_00384,0.0031,0.02
Fam_228560,GUT_GENOME233026_01578,0.00110303,0.245924
Fam_466038,GUT_GENOME012374_00780,0.0281,0.012
Fam_406909,GUT_GENOME243904_01669,0.0594,0.0487
Fam_278983,GUT_GENOME128954_01970,0.35916,0.35718
Fam_430115,GUT_GENOME196150_03112,0.0101,0.0564
Fam_217602,GUT_GENOME281352_00698,0.0254125,0.224633
Fam_323954,GUT_GENOME247480_01168,0.00526176,0.0253029
Fam_573405,GUT_GENOME218489_00190,0.0152333,0.0214667
Fam_312413,GUT_GENOME111397_01833,0.0393,0.0339
Fam_442809,GUT_GENOME106235_01141,0.00313333,0.0380333
Fam_292830,GUT_GENOME127475_00221,0.008475,0.020475
Fam_230797,GUT_GENOME169565_00754,0.0082,0.0234
Fam_174861,GUT_GENOME007801_00569,0,0.0501
Fam_194789,GUT_GENOME157328_01013,0.02415,0.04825
Fam_565889,GUT_GENOME127109_00187,0.0447233,0.0573533
Fam_262567,GUT_GENOME047795_00001,0.0182559,0.0131559
Fam_114547,GUT_GENOME007853_00017,0,0.0243
Fam_71244,GUT_GENOME129307_01218,0,0.0421
Fam_481096,GUT_GENOME013692_01045,0.0642143,0.0214667
Fam_344334,GUT_GENOME159535_00178,0,0.0552
Fam_33299,GUT_GENOME151558_00883,0.014,0.0589
Fam_506414,GUT_GENOME221663_00855,0.0506,0.0730333
Fam_191465,GUT_GENOME235978_00148,0.0114526,0.0322053
Fam_423180,GUT_GENOME112333_00180,0.0112,0.0827
Fam_352468,GUT_GENOME009141_01021,0.0106,0.0166
Fam_213143,GUT_GENOME081954_00773,0.0244,0.0118
Fam_213577,GUT_GENOME068438_01175,0.0037303,0.0504805
Fam_289769,GUT_GENOME130166_00654,0.0868667,0.0998
Fam_234324,GUT_GENOME035401_01487,0.3448,0.0753
Fam_448722,GUT_GENOME007465_02513,0.0894396,0.0553042
Fam_282999,GUT_GENOME023870_01283,0.0128,0.0279333
Fam_16515,GUT_GENOME264195_00555,0.0085,0.0385
Fam_377664,GUT_GENOME103608_01597,0.0482,0.0469
Fam_28141,GUT_GENOME198110_00437,0.0104,0.1603
Fam_169455,GUT_GENOME006567_01245,0.0095,0.1188
Fam_430093,GUT_GENOME031553_00806,0.2585,2.0825
Fam_330896,GUT_GENOME126716_01448,0.0075,0.0399
Fam_614153,GUT_GENOME275663_00750,0.02595,0.0290667
Fam_305597,GUT_GENOME190078_01396,0.0482778,0.0809333
Fam_612235,GUT_GENOME011740_01491,0.0053,0.0293545
Fam_602178,GUT_GENOME018352_00897,0,0.0145
Fam_17653,GUT_GENOME085270_00218,0.0759,0.1416
Fam_576910,GUT_GENOME272621_00359,0.0051,0.089
Fam_376228,GUT_GENOME180662_00114,0.0377927,0.161231
Fam_465251,GUT_GENOME069107_01577,0.0294,0.0261
Fam_122414,GUT_GENOME202246_01374,0.0327,0.0213
Fam_345225,GUT_GENOME047234_00277,0.0393,0.1011
Fam_501404,GUT_GENOME180544_00473,0.0047,0.0519
Fam_461117,GUT_GENOME258176_01087,0,0.0461
Fam_622320,GUT_GENOME159358_03632,0.0281,0.03465
Fam_386513,GUT_GENOME191830_00891,0.0232717,0.0171687
Fam_93868,GUT_GENOME203782_00120,0.0148,0.0615
Fam_460605,GUT_GENOME073800_01113,0.0704733,0.0434067
Fam_62071,GUT_GENOME259118_02122,0.2143,0.2857
Fam_629007,GUT_GENOME224475_00819,0.0474353,0.0387206
Fam_593942,GUT_GENOME238245_00536,0,0.03
Fam_360883,GUT_GENOME115379_00743,0.0292,0.0563
Fam_14831,GUT_GENOME153414_01604,0.0021,0.0261
Fam_61193,GUT_GENOME280369_00321,0.0270194,0.0595774
Fam_522884,GUT_GENOME256391_00228,0.0057,0.0323
Fam_252490,GUT_GENOME111341_01606,0.05546,0.19752
Fam_433504,GUT_GENOME134270_01105,0.00983333,0.0338111
Fam_490295,GUT_GENOME202157_00063,0.0438286,0.255329
Fam_126072,GUT_GENOME256197_01878,0.0288741,0.0953926
Fam_343350,GUT_GENOME039934_00991,0.03005,0.36045
Fam_18903,GUT_GENOME109882_01504,0.0014,0.0196
Fam_448668,GUT_GENOME023225_01317,0.0313,0.0595
Fam_196991,GUT_GENOME254199_00161,0.0055,0.0168
Fam_398289,GUT_GENOME101275_01672,0.079,0.5118
Fam_279223,GUT_GENOME012605_00516,0.008125,0.04695
Fam_390931,GUT_GENOME008142_00078,7e-04,0.0048
Fam_245661,GUT_GENOME194853_03987,0.0330333,0.0363667
Fam_205890,GUT_GENOME109882_01146,0.0118,0.0168
Fam_356525,GUT_GENOME111844_01745,0.0828,0.0397333
Fam_503146,GUT_GENOME273947_01691,0.0527571,0.126014
Fam_353633,GUT_GENOME010905_00555,0.0201,0.04265
Fam_604403,GUT_GENOME074527_00340,0.0092,0.0211
Fam_461111,GUT_GENOME258094_01010,0.02049,0.06031
Fam_92593,GUT_GENOME080819_00123,0.0192667,0.0934778
Fam_284723,GUT_GENOME089616_01036,0,0.069
Fam_333497,GUT_GENOME072399_00524,0.0051,0.0304667
Fam_424295,GUT_GENOME117144_00593,0.15665,0.13265
Fam_531465,GUT_GENOME233161_00931,0.1838,0.1164
Fam_337766,GUT_GENOME281361_00455,0.047375,0.149275
Fam_569738,GUT_GENOME128483_01534,0.0624125,0.103679
Fam_525919,GUT_GENOME093061_01918,0.0110667,0.0763833
Fam_188727,GUT_GENOME095144_01318,0,0.0594
Fam_377139,GUT_GENOME275209_00496,0.0184875,0.059525
Fam_32679,GUT_GENOME010610_02287,0.0081,0.0547
Fam_265022,GUT_GENOME025643_00794,0.0548333,0.0669
Fam_527060,GUT_GENOME012595_00951,0.0162,0.11525
Fam_594873,GUT_GENOME012387_00079,0.03134,0.04632
Fam_279809,GUT_GENOME283199_01161,0.0303,0.0568
Fam_547299,GUT_GENOME068455_00589,0.0133667,0.067781
Fam_586340,GUT_GENOME105228_01598,0.0143381,0.0854714
Fam_288080,GUT_GENOME229641_01661,0,0.0466
Fam_480924,GUT_GENOME257946_00255,0.0439,0.341233
Fam_471258,GUT_GENOME283566_01235,0.0211667,0.210967
Fam_446564,GUT_GENOME012352_00108,0.0535635,0.0579261
Fam_448730,GUT_GENOME275396_00717,0.0229043,0.0152043
Fam_294968,GUT_GENOME275369_01109,0.06483,0.30219
Fam_572018,GUT_GENOME048467_01297,0.0184,0.0296
Fam_7092,GUT_GENOME058884_01339,0.0174077,0.0466
Fam_438293,GUT_GENOME155368_00847,0.0057,0.0289
Fam_324149,GUT_GENOME067912_02156,0.0281,0.0542
Fam_176469,GUT_GENOME132920_00409,0.02236,0.113
Fam_284594,GUT_GENOME072108_01210,0,0.1125
Fam_344093,GUT_GENOME237164_01380,0.1822,0.1028
Fam_431004,GUT_GENOME009015_01089,0.02465,0.075925
Fam_280373,GUT_GENOME006876_01207,0.0178436,0.10682
Fam_100548,GUT_GENOME032413_00935,0.0046,0.0541
Fam_109603,GUT_GENOME179281_00829,0.0649667,0.042
Fam_452646,GUT_GENOME088350_01948,0.0525,0.3211
Fam_258046,GUT_GENOME017725_00775,0.03692,0.15006
Fam_280409,GUT_GENOME062761_01399,0.00375,0.0328
Fam_395785,GUT_GENOME215012_01367,0.0029,0.03495
Fam_504272,GUT_GENOME267290_01426,0.0449,0.0991
Fam_151237,GUT_GENOME009537_00466,0,0.266827
Fam_246274,GUT_GENOME164220_01732,0.0077,0.048
Fam_618518,GUT_GENOME025365_01292,0.035,0.0796
Fam_571303,GUT_GENOME111277_01948,0.1132,0.7662
Fam_291032,GUT_GENOME216289_00429,0,0.0268737
Fam_356095,GUT_GENOME163940_00930,0.0543818,0.0550545
Fam_338882,GUT_GENOME222325_01157,0.0135,0.025
Fam_83103,GUT_GENOME232580_01961,0.0187833,0.3321
Fam_34933,GUT_GENOME013464_00566,0.0700333,0.102224
Fam_260697,GUT_GENOME003150_01024,0.01015,0.0589
Fam_248796,GUT_GENOME022354_00460,0.00572727,0.0346
Fam_491335,GUT_GENOME009588_01883,0.0798,0.0141
Fam_421416,GUT_GENOME068431_00523,0.00584,0.08994
Fam_160692,GUT_GENOME268667_00077,0.1296,0.1401
Fam_561759,GUT_GENOME179521_00394,0.0109,0.0989
Fam_508425,GUT_GENOME071221_00997,0.0191,0.051
Fam_137799,GUT_GENOME192543_00522,0.01416,0.02534
Fam_247574,GUT_GENOME179365_00011,0.2162,0.2651
Fam_149147,GUT_GENOME256796_01085,0.0134,0.0153
Fam_371102,GUT_GENOME262258_01464,0.01475,0.0578
Fam_256175,GUT_GENOME266063_00733,0.030625,0.0172625
Fam_627407,GUT_GENOME146604_03265,0.00855,0.0733
Fam_59929,GUT_GENOME073804_01278,0.0086,0.0265
Fam_530150,GUT_GENOME204221_01326,0.0029,0.05642
Fam_534404,GUT_GENOME098767_00939,0.00516667,0.0187333
Fam_435085,GUT_GENOME053239_00825,0.02,0.0734
Fam_193361,GUT_GENOME056482_00773,0,0.0454
Fam_624391,GUT_GENOME054696_00753,0.1149,0.0381
Fam_69756,GUT_GENOME127747_01202,0.0224,0.1286
Fam_2009,GUT_GENOME018181_01787,0.05795,0.04655
Fam_531171,GUT_GENOME071229_00489,0.00403333,0.0198
Fam_517147,GUT_GENOME090749_01756,0.0169,0.0625
Fam_116382,GUT_GENOME077381_01481,0.0131667,0.0638333
Fam_160538,GUT_GENOME111397_01002,0.0190821,0.0778256
Fam_76250,GUT_GENOME185004_01504,0.04165,0.0510875
Fam_606473,GUT_GENOME251829_00487,0,0.158867
Fam_369460,GUT_GENOME022890_02010,0.0178,0.0354
Fam_149319,GUT_GENOME033281_02444,0.0136561,0.0174395
Fam_206730,GUT_GENOME270639_02076,0.0106,0.0096
Fam_150703,GUT_GENOME132638_01645,0.0109167,0.0329
Fam_332110,GUT_GENOME279158_00474,0.04054,0.22716
Fam_183034,GUT_GENOME105824_00764,0.0022,0.0266
Fam_37999,GUT_GENOME194100_01968,0,0.081
Fam_467322,GUT_GENOME014204_00633,0.0053,0.01615
Fam_156047,GUT_GENOME162576_00255,0.0204267,0.0480067
Fam_607523,GUT_GENOME254179_01503,0.0336,0.0159333
Fam_262511,GUT_GENOME160633_01061,0.0742375,0.0920375
Fam_611591,GUT_GENOME256557_01436,0.0217,0.1119
Fam_293294,GUT_GENOME162708_00473,0.0156907,0.0920279
Fam_481293,GUT_GENOME013277_00688,0.0134,0.059
Fam_336343,GUT_GENOME096547_00662,0.0155,0.4181
Fam_307787,GUT_GENOME069547_00415,0.0024,0.013
Fam_623346,GUT_GENOME089998_01452,0.0304579,0.0348632
Fam_595701,GUT_GENOME094725_00190,0.0463,0.0577333
Fam_17791,GUT_GENOME196048_01759,0.15745,0.0606
Fam_445228,GUT_GENOME031948_00521,0.0052,0.0894
Fam_365945,GUT_GENOME208741_00270,0.0092,0.025
Fam_163045,GUT_GENOME220210_00202,0.013,0.0864
Fam_160223,GUT_GENOME074083_01157,0.015025,0.039425
Fam_233456,GUT_GENOME235614_00046,0.00585,0.06625
Fam_390970,GUT_GENOME133526_01853,0.0221,0.00853333
Fam_516007,GUT_GENOME222612_01052,0.00781944,0.0356028
Fam_149532,GUT_GENOME234682_00799,0.0102,0.2535
Fam_173992,GUT_GENOME255010_01838,0.0474,0.014
Fam_387420,GUT_GENOME158141_01718,0.0086,0.0402
Fam_626913,GUT_GENOME009037_00774,0.0123556,0.0238556
Fam_540939,GUT_GENOME139961_01224,0.0479,0.0612
Fam_222304,GUT_GENOME280368_01317,0.0136077,0.0560154
Fam_124676,GUT_GENOME282229_01913,0.0148833,0.0956583
Fam_416928,GUT_GENOME037396_02961,0,0.0228
Fam_368887,GUT_GENOME146631_01922,0.0505,0.0358
Fam_159336,GUT_GENOME008255_01595,0.026015,0.09083
Fam_353194,GUT_GENOME074408_00330,0.0129,0.081
Fam_109371,GUT_GENOME059294_01825,0.0133,0.03655
Fam_272155,GUT_GENOME282598_00037,0.0225,0.0418
Fam_310544,GUT_GENOME256894_00736,0.00756667,0.0624333
Fam_111028,GUT_GENOME070458_00897,0.0524,0.1176
Fam_326812,GUT_GENOME199244_00572,0.06474,1.06502
Fam_249578,GUT_GENOME069928_00770,0.0072,0.0098
Fam_131802,GUT_GENOME243486_00033,0.0215,0.0739
Fam_180172,GUT_GENOME088111_00136,0.0191,0.058
Fam_377956,GUT_GENOME081836_00465,0.0392429,0.106064
Fam_448736,GUT_GENOME218093_02034,0.0039,0.03085
Fam_444809,GUT_GENOME278831_01006,0.0350129,0.0159323
Fam_370025,GUT_GENOME140106_02239,0.1059,0.8013
Fam_526120,GUT_GENOME015181_00378,0.00353846,0.0223846
Fam_276648,GUT_GENOME129229_00521,0.00945,0.0167
Fam_217859,GUT_GENOME078385_00318,0.004225,0.025325
Fam_521546,GUT_GENOME031555_01164,0.0122,0.06545
Fam_123213,GUT_GENOME258466_01242,0.0259,0.02495
Fam_231909,GUT_GENOME179938_00244,0.1252,0.0704
Fam_8677,GUT_GENOME079349_00676,0.0408368,0.0383
Fam_487269,GUT_GENOME243631_01657,0.00566667,0.0447667
Fam_606401,GUT_GENOME101862_02000,0.0503,0.5026
Fam_402465,GUT_GENOME041312_00991,0.05515,0.0375
Fam_425143,GUT_GENOME268308_01558,0.00615,0.012
Fam_198235,GUT_GENOME234417_00919,0.0029,0.0137
Fam_238656,GUT_GENOME019634_01062,0.0433,0.4244
Fam_427004,GUT_GENOME222550_01269,0.0175,0.074
Fam_146655,GUT_GENOME102078_00843,0.013446,0.101883
Fam_323520,GUT_GENOME148814_01148,0.0249,0.0278
Fam_23480,GUT_GENOME220817_00251,0.00318,0.11528
Fam_78964,GUT_GENOME217910_00465,0.00684,0.06856
Fam_20457,GUT_GENOME119312_00663,0.00266667,0.0265
Fam_98822,GUT_GENOME024270_00118,0.0478,0.05115
Fam_2296,GUT_GENOME155374_00967,0.0061,0.0201
Fam_570269,GUT_GENOME036093_00148,0.2363,0.6884
Fam_547323,GUT_GENOME112151_01844,0.0089,0.02845
Fam_249365,GUT_GENOME210279_01567,0.0029,0.0137
Fam_148373,GUT_GENOME158488_00607,0.1649,0.271
Fam_623188,GUT_GENOME075944_02439,0.0153545,0.0566364
Fam_498097,GUT_GENOME184966_01893,0,0.0805091
Fam_623483,GUT_GENOME279790_01472,0.0499,0.0299
Fam_107194,GUT_GENOME270624_01561,0.02292,0.0158
Fam_2446,GUT_GENOME270608_01034,0.00711887,0.0450283
Fam_550835,GUT_GENOME076885_01918,0.0142857,0.0818857
Fam_48811,GUT_GENOME044068_01453,0.0068,0.0352714
Fam_87907,GUT_GENOME066511_02459,0,0.049275
Fam_74414,GUT_GENOME041411_01578,0,0.0610556
Fam_417612,GUT_GENOME214401_01241,0.0191,0.0502
Fam_602975,GUT_GENOME235645_01008,0.0158667,0.0161667
Fam_605262,GUT_GENOME048569_01597,0.0459625,0.0759625
Fam_237300,GUT_GENOME251764_00078,0.03345,0.1014
Fam_601200,GUT_GENOME171225_03621,0.010825,0.0244
Fam_405444,GUT_GENOME278677_00615,0.0152482,0.0570515
Fam_403740,GUT_GENOME019078_00728,0.0068,0.0191
Fam_405464,GUT_GENOME219832_01601,0.053,0.0503
Fam_57068,GUT_GENOME118793_00275,0.0276333,0.0224
Fam_380445,GUT_GENOME269958_00964,0.0965167,0.0713167
Fam_455294,GUT_GENOME063566_00522,0.00145385,0.00997692
Fam_542013,GUT_GENOME102386_01143,0.0303,0.16025
Fam_286563,GUT_GENOME175291_01357,0.00940941,0.137142
Fam_193899,GUT_GENOME112399_01279,0.0255,0.0273
Fam_604796,GUT_GENOME003109_00512,0.0296,0.0358
Fam_367377,GUT_GENOME271614_00816,0.0395,0.0867
Fam_300197,GUT_GENOME071298_01099,0,0.05305
Fam_238837,GUT_GENOME039841_00230,0.1485,0.0668
Fam_94729,GUT_GENOME167660_00261,0.0063,0.0184
Fam_574130,GUT_GENOME140544_05331,0,0.0621
Fam_413143,GUT_GENOME110078_01103,0.008,0.0953
Fam_379940,GUT_GENOME221244_01271,0.0134,0.0156
Fam_443180,GUT_GENOME102738_00824,0.0068,0.1254
Fam_551125,GUT_GENOME098590_01773,0.0077,0.0525
Fam_573394,GUT_GENOME161811_01988,0.01198,0.06146
Fam_420391,GUT_GENOME024256_00858,0.0082,0.06355
Fam_135290,GUT_GENOME076794_01398,0.0471,0.3507
Fam_521856,GUT_GENOME227172_01143,0.0563,0.0387
Fam_22424,GUT_GENOME011909_01227,0.005025,0.0405
Fam_125521,GUT_GENOME187458_01545,0.0288,0.0605
Fam_112999,GUT_GENOME084868_01059,0.0443615,0.0644
Fam_440052,GUT_GENOME076095_00733,0.0098,0.0089
Fam_159175,GUT_GENOME207902_01268,0.067,0.01865
Fam_365011,GUT_GENOME211454_00859,0.09,0.0722
Fam_462199,GUT_GENOME008079_00813,0.0085,0.0446
Fam_284457,GUT_GENOME234281_00570,0.0992,0.1585
Fam_580925,GUT_GENOME001830_02731,0.03202,0.03442
Fam_182372,GUT_GENOME081328_00051,0.0178,0.1521
Fam_294616,GUT_GENOME178676_02503,0.0113,0.04665
Fam_613603,GUT_GENOME029772_00145,0.2444,0.5463
Fam_330181,GUT_GENOME257091_01677,0.005,0.0351
Fam_522594,GUT_GENOME013709_01111,0.0051,0.0186
Fam_527592,GUT_GENOME161339_02337,0.00878462,0.0410429
Fam_593799,GUT_GENOME176117_00599,0.0163,0.0248
Fam_176432,GUT_GENOME239208_01407,0.0158699,0.0354113
Fam_90360,GUT_GENOME074484_00344,0.0057,0.0142
Fam_376246,GUT_GENOME007908_02660,0.0124435,0.0204217
Fam_47619,GUT_GENOME273608_00824,0,0.0984667
Fam_258226,GUT_GENOME244374_00167,0.0263444,0.0596444
Fam_542012,GUT_GENOME237827_01261,0.264983,0.292178
Fam_593987,GUT_GENOME192504_01409,0.02,0.0248
Fam_165018,GUT_GENOME244203_03156,0.0087,0.0674
Fam_547395,GUT_GENOME116956_01825,0.0849,0.6669
Fam_603426,GUT_GENOME279924_01938,0.00962727,0.0312318
Fam_507188,GUT_GENOME281093_00418,0.0121,0.0426
Fam_430417,GUT_GENOME235966_01336,0.0124,0.0762
Fam_38493,GUT_GENOME178758_00202,0.0743286,0.13
Fam_167067,GUT_GENOME242970_00656,0.03505,0.05985
Fam_434574,GUT_GENOME027328_01017,0,0.1024
Fam_490043,GUT_GENOME237844_00591,0.0509,0.1398
Fam_100189,GUT_GENOME120212_00499,0.03805,0.046
Fam_190659,GUT_GENOME216555_01127,0.0435833,0.05485
Fam_274866,GUT_GENOME116054_01187,0.0208,0.03306
Fam_465473,GUT_GENOME283754_01337,0.0366089,0.180831
Fam_142297,GUT_GENOME017597_01728,0.0357,0.0773
Fam_163092,GUT_GENOME114330_01108,0.03089,0.06571
Fam_281737,GUT_GENOME108050_01043,0.0381,0.0665333
Fam_377184,GUT_GENOME276264_01435,0.0409,0.0303
Fam_427532,GUT_GENOME220545_01340,0.0652824,0.0562647
Fam_347428,GUT_GENOME040775_00673,0.0064,0.0094
Fam_338700,GUT_GENOME113871_01827,0.0073,0.0454
Fam_30328,GUT_GENOME004733_02050,0.0271,0.20915
Fam_348976,GUT_GENOME022198_00633,0.0169667,0.0133667
Fam_455841,GUT_GENOME257103_00978,0.00913333,0.1846
Fam_586375,GUT_GENOME163593_00722,0.248158,0.5785
Fam_196969,GUT_GENOME282015_01282,0.0581,0.0325
Fam_114093,GUT_GENOME106499_02096,0.0173333,0.0274
Fam_481446,GUT_GENOME018036_01074,0.0103333,0.0383333
Fam_322986,GUT_GENOME233411_00793,0.0518944,0.324122
Fam_538068,GUT_GENOME200638_01444,0.004,0.0229
Fam_558129,GUT_GENOME123310_00581,0,0.0327
Fam_439296,GUT_GENOME067810_00756,0.133793,0.258136
Fam_537478,GUT_GENOME096943_01476,0.0059,0.1005
Fam_392445,GUT_GENOME079486_01743,0.035743,0.0462585
Fam_87170,GUT_GENOME241246_00808,0.0196,0.079
Fam_292159,GUT_GENOME215663_02958,0.007,0.0252
Fam_519921,GUT_GENOME218308_01111,0,0.0677
Fam_173914,GUT_GENOME117408_00685,0.0192,0.0428
Fam_475914,GUT_GENOME235674_01729,0.0203,0.143
Fam_303587,GUT_GENOME011504_00865,0.01105,0.02805
Fam_134542,GUT_GENOME224265_01586,0.0059,0.0308333
Fam_107055,GUT_GENOME074395_00624,0.0131667,0.0414333
Fam_217942,GUT_GENOME073778_01906,0.0872,0.3513
Fam_480215,GUT_GENOME025517_00390,0.02944,0.15835
Fam_66981,GUT_GENOME040291_00859,0.0198,0.1006
Fam_44453,GUT_GENOME129428_01131,0.0257,0.8536
Fam_319741,GUT_GENOME193964_01276,0.0034,0.00875
Fam_222443,GUT_GENOME142544_00364,0.00811111,0.0483222
Fam_164926,GUT_GENOME246485_00576,0.0049,0.0232
Fam_6354,GUT_GENOME030573_00699,0.00232,0.02836
Fam_483391,GUT_GENOME217575_00057,0.0038,0.0066
Fam_508058,GUT_GENOME014977_00484,0.0108,0.0195
Fam_580086,GUT_GENOME078832_01248,0.00703846,0.0415538
Fam_545587,GUT_GENOME107247_03509,0.0155333,0.180233
Fam_210611,GUT_GENOME205220_00239,0.0140143,0.0658429
Fam_552355,GUT_GENOME202360_02236,0.00976667,0.0382
Fam_483448,GUT_GENOME003392_01899,0.0297,0.1475
Fam_161293,GUT_GENOME117287_01472,0.0134,0.0789
Fam_357882,GUT_GENOME067166_00461,0.0354514,0.0232811
Fam_91346,GUT_GENOME015693_01607,0.117514,0.424405
Fam_615469,GUT_GENOME108553_01112,0.0451333,0.0817333
Fam_135675,GUT_GENOME060579_02147,0.2853,0.1906
Fam_230423,GUT_GENOME181265_00532,0.0198,0.0217
Fam_9356,GUT_GENOME002553_03725,0.0408963,0.353744
Fam_418220,GUT_GENOME031606_01671,0.00889091,0.125236
Fam_213996,GUT_GENOME013107_00299,0.00440476,0.0589048
Fam_183716,GUT_GENOME045004_01284,0.0166773,0.0395636
Fam_272457,GUT_GENOME262253_00758,0.0192333,0.0523333
Fam_627142,GUT_GENOME236857_00061,0.018,0.0665
Fam_315893,GUT_GENOME021935_01536,0.0228,0.00918182
Fam_402494,GUT_GENOME222247_03286,0.0332,0.04245
Fam_629769,GUT_GENOME044323_00697,0.0343667,0.0899
Fam_609526,GUT_GENOME080067_00792,0.02085,0.0112
Fam_599840,GUT_GENOME024457_01015,0,0.0276
Fam_90314,GUT_GENOME128940_01334,0.0324,0.13765
Fam_82636,GUT_GENOME091135_01238,0.00782489,0.056362
Fam_447875,GUT_GENOME113838_00702,0.0233333,0.0572667
Fam_483079,GUT_GENOME018725_01993,0.008,0.0419667
Fam_81679,GUT_GENOME104058_00293,0.0486719,0.106274
Fam_358173,GUT_GENOME183298_00711,0.0091,0.0148333
Fam_139540,GUT_GENOME093267_01167,0.00815143,0.0506286
Fam_550209,GUT_GENOME236831_01011,0.0118357,0.05135
Fam_354971,GUT_GENOME157529_01075,0.0273443,0.0454536
Fam_471231,GUT_GENOME123315_01264,0.19407,0.029045
Fam_139039,GUT_GENOME225785_00162,0.0189,0.0109
Fam_552455,GUT_GENOME236540_00112,0.00675,0.08795
Fam_536403,GUT_GENOME076932_01752,0.0337432,0.152862
Fam_32307,GUT_GENOME022165_02243,0.0120333,0.0535333
Fam_501501,GUT_GENOME002952_01133,0.0151769,0.120085
Fam_346418,GUT_GENOME276002_02066,0.0254,0.0621
Fam_78135,GUT_GENOME018117_00192,0.0687,0.072
Fam_276778,GUT_GENOME013021_01664,0.0205,0.0351143
Fam_288640,GUT_GENOME152064_00833,0.0115,0.0463
Fam_614390,GUT_GENOME280468_01377,0.0215421,0.0122474
Fam_338717,GUT_GENOME075864_01270,0.0131667,0.0871667
Fam_132248,GUT_GENOME222331_01620,0.00933333,0.0783333
Fam_71825,GUT_GENOME013526_00984,0.0221,0.2131
Fam_603386,GUT_GENOME115584_00713,0.1908,0.0566
Fam_287373,GUT_GENOME281565_00127,0.0035,0.0241
Fam_509829,GUT_GENOME012989_02003,0.295725,0.485725
Fam_190150,GUT_GENOME226169_01372,0.0345,0.0239
Fam_154314,GUT_GENOME129322_00110,0.125657,0.1855
Fam_575726,GUT_GENOME127822_00826,0.0326,0.0444333
Fam_345609,GUT_GENOME248632_01601,0.0343,0.0145
Fam_393932,GUT_GENOME133880_00519,0.0082,0.021
Fam_26161,GUT_GENOME023662_01599,0.0588944,0.214983
Fam_467690,GUT_GENOME231801_02947,0.0134,0.0461
Fam_382672,GUT_GENOME243706_00742,0,0.1997
Fam_500782,GUT_GENOME140252_03939,0,0.1278
Fam_12496,GUT_GENOME225978_04104,0.07035,0.02785
Fam_526371,GUT_GENOME219834_01013,0.0368,0.0544
Fam_474339,GUT_GENOME078969_02573,0.09,0.4182
Fam_267898,GUT_GENOME018825_01145,0.02465,0.0657
Fam_461127,GUT_GENOME273980_00148,0.0324395,0.019727
Fam_3464,GUT_GENOME177165_00272,0.0728,0.4863
Fam_190837,GUT_GENOME265330_00836,0.0446444,0.187022
Fam_235716,GUT_GENOME123310_01111,0.0019,0.0183
Fam_413311,GUT_GENOME235469_02119,0.0276347,0.0950349
Fam_391501,GUT_GENOME050205_00127,0.0406375,0.123025
Fam_387879,GUT_GENOME281334_00503,0.0123,0.0098
Fam_471017,GUT_GENOME058185_01778,0.0097,0.0475
Fam_90407,GUT_GENOME045150_01716,0.0324667,0.0517333
Fam_630492,GUT_GENOME150944_02551,0.0061,0.02685
Fam_587616,GUT_GENOME168310_02479,0.0072,0.0236
Fam_106370,GUT_GENOME043712_01771,0,0.3897
Fam_38433,GUT_GENOME207935_02304,0.0053,0.0672
Fam_189872,GUT_GENOME103476_00228,0,0.0392
Fam_338809,GUT_GENOME037754_01762,0,0.021
Fam_437244,GUT_GENOME111937_00138,0.0097,0.0992
Fam_278539,GUT_GENOME096549_01326,0.02885,0.0624
Fam_422720,GUT_GENOME052422_00542,0.0551318,0.0699364
Fam_164748,GUT_GENOME235836_01354,0.25925,0.1063
Fam_22945,GUT_GENOME049803_00178,0.0549667,0.0488
Fam_435067,GUT_GENOME077583_01467,0.0128062,0.0204967
Fam_244402,GUT_GENOME212961_00880,0.3641,1.7114
Fam_608127,GUT_GENOME121553_00049,0.0126196,0.129545
